Name	Formula	SMILES	Mass	Source	ID
NCGC00384609-01!(2R,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	C15H14O5	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C3=CC=C(O)C=C3	274.084123548	MoNA	CCMSLIB00000847337
NCGC00385523-01!5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxybenzene-1,3-diol	C15H14O5	COC1=C(O)C=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1O	274.084123548	MoNA	CCMSLIB00000846095
3-(2,5-DIHYDROXYBENZYL)-5-METHOXYTROPOLONE	C15H14O5	COC(C=1)=CC(Cc(c2)c(O)ccc(O)2)=C(O)C(=O)C1	274.084123548	MoNA	JP010998
Phloretin	C15H14O5	OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1	274.084123558	HMDB	HMDB0003306
(Z)-4-Methoxy-3,3',5,5'-tetrahydroxystilbene	C15H14O5	COC1=C(O)C=C(\C=C/C2=CC(O)=CC(O)=C2)C=C1O	274.084123558	HMDB	HMDB0030377
3,3',4',7-Tetrahydroxyflavan	C15H14O5	OC1CC2=C(OC1C1=CC=C(O)C(O)=C1)C=C(O)C=C2	274.084123558	HMDB	HMDB0030541
beta-Pyrufuran	C15H14O5	COC1=C2OC3=CC=CC=C3C2=C(OC)C(OC)=C1O	274.084123558	HMDB	HMDB0030634
alpha-Pyrufuran	C15H14O5	COC1=C2OC3=CC=CC=C3C2=C(OC)C(O)=C1OC	274.084123558	HMDB	HMDB0030635
Hemigossypolone	C15H14O5	CC(C)C1=C2C(=O)C(C)=CC(=O)C2=C(C=O)C(O)=C1O	274.084123558	HMDB	HMDB0030744
11-Methoxynoryangonin	C15H14O5	COC1=CC(=O)OC(\C=C/C2=CC(OC)=C(O)C=C2)=C1	274.084123558	HMDB	HMDB0030754
(-)-Epiafzelechin	C15H14O5	O[C@@H]1CC2=C(O[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2O	274.084123558	HMDB	HMDB0030822
Afzelechin	C15H14O5	OC1CC2=C(O)C=C(O)C=C2OC1C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0030823
11-Hydroxyyangonin	C15H14O5	COC1=CC(=O)OC(\C=C/C2=CC(O)=C(OC)C=C2)=C1	274.084123558	HMDB	HMDB0033017
2,3-Epoxysesamone	C15H14O5	CC(C)=CCC12OC1C(=O)C1=C(O)C=CC(O)=C1C2=O	274.084123558	HMDB	HMDB0033333
(2xi,4xi)-4,4',5,7-Tetrahydroxyflavan	C15H14O5	OC1CC(OC2=CC(O)=CC(O)=C12)C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0037232
Hydroxysesamone	C15H14O5	CC(C)=CCC1=C(O)C(=O)C2=C(O)C=CC(O)=C2C1=O	274.084123558	HMDB	HMDB0037760
(2S,3S,4R)-3,4,4',7-Tetrahydroxyflavan	C15H14O5	OC1C(O)C2=CC=C(O)C=C2OC1C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0040828
3'-Hydroxy-O-desmethylangolensin	C15H14O5	CC(C(=O)C1=C(O)C(O)=C(O)C=C1)C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0041654
5'-Hydroxy-O-desmethylangolensin	C15H14O5	CC(C(=O)C1=C(O)C=C(O)C(O)=C1)C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0041685
6'-Hydroxy-O-desmethylangolensin	C15H14O5	CC(C(=O)C1=C(O)C=C(O)C=C1O)C1=CC=C(O)C=C1	274.084123558	HMDB	HMDB0041695
Charine	C9H14N4O6	NC1=NC(O)=C(OC2OCC(O)C(O)C2O)C(N)=N1	274.0913342	HMDB	HMDB0039877
4-hydroxy-8-methoxy-5-methyl-3-(3-methylbut-2-enyl)chromen-2-one	C16H18O4	O=C1OC2=C(OC)C=CC(=C2C(O)=C1CC=C(C)C)C	274.120509056	MoNA	VF-NPL-QEHF024681
Heteropeucenin, Methyl Ether	C16H18O4	O=C1C=C(OC=2C1=C(O)C=C(OC)C2CC=C(C)C)C	274.120509056	MoNA	VF-NPL-QEHF003135
gigantol	C16H18O4	COC1=C(C=C(C=C1)CCC2=CC(=CC(=C2)OC)O)O	274.120509056	MoNA	CCMSLIB00005463851
NCGC00386002-01!4-[2-(3-hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol	C16H18O4	COC1=CC(O)=CC(CCC2=CC(OC)=C(O)C=C2)=C1	274.120509056	MoNA	CCMSLIB00000848700
NCGC00095427-02!7-METHYL ETHER HETEROPEUCENIN	C16H18O4	COC1=CC(=C2C(=O)\C=C(C)/OC2=C1CC=C(C)C)O	274.120509056	MoNA	CCMSLIB00000078786
Gossyvertin	C16H18O4	COC1=C(O)C2=C(C=C1C)C(=CC(O)=C2C=O)C(C)C	274.120509064	HMDB	HMDB0039660
Batatasin II	C16H18O4	COC1=C(OC)C(O)=C(O)C(CCC2=CC=CC=C2)=C1	274.120509064	HMDB	HMDB0040929
(4aS)-6,7-dihydroxy-1,1,4a-trimethyl-3,4,10,10a-tetrahydro-2H-phenanthren-9-one	C17H22O3	O=C1C2=CC(O)=C(O)C=C2C3(C)CCCC(C)(C)C3C1	274.156894564	MoNA	VF-NPL-QEHF021579
Podocarpic acid	C17H22O3	CC12CCCC(C1CCC3=C2C=C(C=C3)O)(C)C(=O)O	274.156894564	MoNA	BML81988
3a-Methyl-2,3,4,5,5a,10,10a,10b-octahydro-1H-cyclopenta[a]fluorene-2,3,7-triol	C17H22O3	CC12CCC3C(CC4=C3C=C(O)C=C4)C1CC(O)C2O	274.156894568	HMDB	HMDB0257775
[6]-Dehydroshogaol	C17H22O3	CCCCC\C=C\C(=O)\C=C/C1=CC(OC)=C(O)C=C1	274.15689457	HMDB	HMDB0033090
2-Butyl-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]furan	C17H22O3	CCCCC1=CC=C(CCC2=CC(OC)=C(O)C=C2)O1	274.15689457	HMDB	HMDB0040926
4-Hydroxy-3-polyprenylbenzoate	C17H22O3	CC(C)=CCC\C(C)=C\CC1=CC(=CC=C1O)C(O)=O	274.15689457	HMDB	HMDB0060388
2-ETHENYL-3,4-DIHYDRO-6-HEXYL-7-HYDROXY-2-METHYL-2H-1-BENZOPYRAN	C18H26O2	CCCCCCc(c1)c(O)cc(O2)c(CCC(C)(C=C)2)1	274.193280072	MoNA	JP009929
Bromoxynil	C7H3Br2NO	OC1=C(Br)C=C(C=C1Br)C#N	274.858139017	T3DB	T3D1694
Acetarsol	C8H10AsNO5	CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O	274.977493852	T3DB	T3D1293
N-(2,4-DICHLORO-5-HYDROXYPHENOXYCARBONYL)TETRAHYDROPYRROLE	C11H11Cl2NO3	O=C(Oc(c2)c(Cl)cc(Cl)c(O)2)N(C1)CCC1	275.011598572	MoNA	JP009930
NCGC00160278-01!7,8-Dihydroxy-3-(2-methyl-thiazol-4-yl)-chromen-4-one""""	C13H9NO4S	CC1=NC(=CS1)C2=COC3=C(O)C(O)=CC=C3C2=O	275.02522876800003	MoNA	CCMSLIB00000078801
Nifuroxazide	C12H9N3O5	OC(=NN=CC1=CC=C(O1)N(=O)=O)C1=CC=C(O)C=C1	275.054220402	HMDB	HMDB0255597
BEZ-da	C15H14ClNO2	OC1=CC=C(CCNC(C2=CC=C(Cl)C=C2)=O)C=C1	275.071306368	MoNA	ET290109
lavendustin c	C14H13NO5	OC(=O)C1=C(O)C=CC(NCC2=C(O)C=CC(O)=C2)=C1	275.079372523	HMDB	HMDB0253996
ACTIPHENOL	C15H17NO4	O=C1N=C(O)CC(C1)CC(=O)C=2C=C(C=C(C2O)C)C	275.115758024	MoNA	VF-NPL-QTOF006500
(±)-Ribaline	C15H17NO4	CN1C2=C(CC(O2)C(C)(C)O)C(=O)C2=C1C=CC(O)=C2	275.115758037	HMDB	HMDB0033345
4-Hydroxypropranolol	C16H21NO3	CC(C)NCC(O)COc(c1)c(c2)c(ccc2)c(O)c1	275.152143532	MoNA	WA002926
4'-hydroxypropanolol	C16H21NO3	CC(C)NCC(O)COC1=CC=C(O)C2=CC=CC=C12	275.152143543	HMDB	HMDB0060989
5-Hydroxyprimaquine	C15H21N3O2	COC1=C(O)C2=C(N=CC=C2)C(NC(C)CCCN)=C1	275.163376928	HMDB	HMDB0246810
teadenol A	C14H12O6	C=C1C=C(O[C@H]2[C@@H]1OC3=CC(=CC(=C3C2)O)O)C(=O)O	276.063388104	MoNA	CCMSLIB00004684372
NCGC00381160-01_C14H12O6_Spiro[cyclopent-4-ene-1,1'(3'H)-isobenzofuran]-3,3'-dione, 2,4'-dihydroxy-6'-methoxy-5-methyl-	C14H12O6	COC1=CC(=C2C(=O)OC\3(C(O)C(=O)\C=C3C)C2=C1)O	276.063388104	MoNA	CCMSLIB00000855908
O-Demethylfonsecin	C14H12O6	CC1(O)CC(=O)C2=C(O)C3=C(O)C=C(O)C=C3C=C2O1	276.063388116	HMDB	HMDB0033649
3',4'-Dihydroxyflurbiprofen	C15H13FO4	CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC(O)=C(O)C=C1	276.079787062	HMDB	HMDB0246110
Meisoindigo	C17H12N2O2	CN1C(O)=C(C2=CC=CC=C12)C1=C2C=CC=CC2=NC1=O	276.089877634	HMDB	HMDB0254414
MMV495543	C14H16N2O2S	OC(=NC1=NC=C(S1)C(C)(C)C)C=2C=CC=CC2O	276.093248752	MoNA	MoNA001669
(2S)-4-hydroxy-2-(2-hydroxypropan-2-yl)-7-methyl-2,3-dihydrofuro[3,2-g]chromen-5-one	C15H16O5	O=C1C=C(OC=2C=C3OC(CC3=C(O)C12)C(O)(C)C)C	276.099773612	MoNA	VF-NPL-QTOF000909
Capensine	C15H16O5	CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1O)OC)C	276.099773612	MoNA	BML80888
3-(2-hydroxy-4-methoxy-6-methylphenoxy)-5-methylbenzene-1,2-diol	C15H16O5	OC=1C=C(C=C(OC2=C(O)C=C(OC)C=C2C)C1O)C	276.09977361200004	MoNA	VF-NPL-QTOF003371
NCGC00384510-01!3-(2-hydroxy-4-methoxy-6-methylphenoxy)-5-methylbenzene-1,2-diol	C15H16O5	COC1=CC(C)=C(OC2=CC(C)=CC(O)=C2O)C(O)=C1	276.09977361200004	MoNA	CCMSLIB00000847066
NCGC00380671-01!(2S)-4-hydroxy-2-(2-hydroxypropan-2-yl)-7-methyl-2,3-dihydrofuro[3,2-g]chromen-5-one	C15H16O5	CC1=CC(=O)C2=C(O)C3=C(O[C@@H](C3)C(C)(C)O)C=C2O1	276.09977361200004	MoNA	CCMSLIB00000846699
Ascochitine	C15H16O5	CCC(C)C1=C(C)C2=CC(=O)C(C(O)=O)=C(O)C2=CO1	276.099773622	HMDB	HMDB0030145
5-De-O-methyltoddanol	C15H16O5	COC1=CC2=C(C=CC(=O)O2)C(O)=C1CC(O)C(C)=C	276.099773622	HMDB	HMDB0041520
Sudan II	C18H16N2O	CC1=CC(C)=C(C=C1)N=NC1=C(O)C=CC2=CC=CC=C12	276.126263143	HMDB	HMDB0258558
1-[(2,5-Dimethylphenyl)azo]-2-naphthalenol	C18H16N2O	CC1=CC(\N=N\C2=C(O)C=CC3=CC=CC=C23)=C(C)C=C1	276.126263144	HMDB	HMDB0032889
Cyclo(Tyr-Leu)	C15H20N2O3	OC1=CC=C(C=C1)CC2N=C(O)C(N=C2O)CC(C)C	276.1473925	MoNA	PM014404
Coumaroyl agmatine (isomer of 1296)	C14H20N4O2	O=C(C=CC1=CC=C(O)C=C1)NCCCCNC(=N)N	276.15862588	MoNA	PR311080
Coumaroyl agmatine (isomer of 1297)	C14H20N4O2	O=C(C=CC1=CC=C(O)C=C1)NCCCCNC(=N)N	276.15862588	MoNA	PR311079
p-Coumaroylagmatine	C14H20N4O2	N=C(N)NCCCCN=C(O)C=CC1=CC=C(O)C=C1	276.15862588	MoNA	PM018186
4-Hydroxycinnamoylagmatine	C14H20N4O2	NC(=N)NCCCCNC(=O)\C=C\C1=CC=C(O)C=C1	276.158625904	HMDB	HMDB0033460
shogaol	C17H24O3	O=C(C=CCCCCC)CCC1=CC=C(O)C(OC)=C1	276.172544628	MoNA	VF-NPL-QEHF005301
NCGC00169591-02!(E)-1-(4-hydroxy-3-methoxyphenyl)dec-4-en-3-one	C17H24O3	CCCCC\C=C\C(=O)CCC1=CC(OC)=C(O)C=C1	276.172544628	MoNA	CCMSLIB00000846116
MENTHYL SALICYLATE	C17H24O3	CC(C1)CC(OC(=O)c(c2)c(O)ccc2)C(C1)C(C)C	276.172544628	MoNA	JP008994
1-(4-HYDROXY-3-METHOXYPHENYL)DEC-4-EN-3-ONE	C17H24O3	CCCCCC=CC(=O)CCc(c1)cc(OC)c(O)c1	276.172544628	MoNA	JP007241
[8]-Shogaol	C17H24O3	CCCCCC=CC(=O)CCC1=CC(OC)=C(O)C=C1	276.172544634	HMDB	HMDB0031463
DOPA sulfate	C9H11NO7S	N[C@@H](CC1=CC(OS(O)(=O)=O)=C(O)C=C1)C(O)=O	277.025622401	HMDB	HMDB0002028
(3,4-Dihydroxy-5-nitrophenyl)(2-fluorophenyl)methanone	C13H8FNO5	OC1=CC(=CC(=C1O)N(=O)=O)C(=O)C1=CC=CC=C1F	277.038650576	HMDB	HMDB0257265
N-(2-methyl-3-chloro-4-hydroxyphenyl)anthranilic acid	C14H12ClNO3	CC1=C(Cl)C(O)=CC=C1NC1=C(C=CC=C1)C(O)=O	277.050570962	HMDB	HMDB0060009
N-(2-methyl-3-chloro-5-hydroxyphenyl)anthranilic acid	C14H12ClNO3	CC1=C(Cl)C=C(O)C=C1NC1=C(C=CC=C1)C(O)=O	277.050570962	HMDB	HMDB0060010
Indirubin-3'-monoxime	C16H11N3O2	OC1=C(C2=C(N=O)C3=CC=CC=C3N2)C2=CC=CC=C2N1	277.085126606	HMDB	HMDB0253461
2-Naphthalenecarboxamide, 3-hydroxy-N-(2-methylphenyl)-	C18H15NO2	CC1=CC=CC=C1N=C(O)C1=CC2=CC=CC=C2C=C1O	277.110278727	HMDB	HMDB0244557
Dihydroxydiphenyl-pyridyl methane	C18H15NO2	OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C1=CC=CC=N1	277.110278727	HMDB	HMDB0247123
Coelenteramine	C17H15N3O	OC1=CC=C(C=C1)C2=NC(=C(N=C2)N)CC=3C=CC=CC3	277.1215121	MoNA	MoNA011510
(5S,1R)-8-azabicyclo(3.2.1)oct-3-yl 4-hydroxy-3-methoxybenzoate	C15H19NO4	COc1cc(C(=O)O[C@@H]2C[C@@H]3CC[C@H](C2)N3)ccc1O	277.131408088	MoNA	NGA00724
Convolidine	C15H19NO4	COC1=C(O)C=CC(=C1)C(=O)OC1CC2CCC(C1)N2	277.13140808800006	MoNA	RIKENPlaSMA005130
Dinorcapsaicin	C16H23NO3	COC1=CC(CNC(=O)CC\C=C\C(C)C)=CC=C1O	277.167793607	HMDB	HMDB0036325
4-(Dodecylamino)Phenol	C18H31NO	CCCCCCCCCCCCNC1=CC=C(O)C=C1	277.240564622	HMDB	HMDB0256035
Dehydroluciferin	C11H6N2O3S2	O=C(O)C=1N=C(SC1)C2=NC=3C=CC(O)=CC3S2	277.981984052	MoNA	MoNA011507
Ethyl gallate 3-sulfate	C9H10O8S	CCOC(=O)C1=CC(O)=C(O)C(OS(O)(=O)=O)=C1	278.009638456	HMDB	HMDB0240516
2-(4-chlorophenyl)-1-(2,4,6-trihydroxyphenyl)ethanone	C14H11ClO4	C1=CC(=CC=C1CC(=O)C2=C(C=C(C=C2O)O)O)Cl	278.034586512	MoNA	BML80193
Exifone	C13H10O7	Oc(c2)c(O)c(O)c(c2)C(=O)c(c1)cc(O)c(O)c(O)1	278.04265266	MoNA	WA002744
5-hydroxyindole thiazolidine carboxylate	C13H14N2O3S	OC(=O)C1CSC(CC2=CNC3=CC=C(O)C=C23)N1	278.072513493	HMDB	HMDB0304217
NCGC00381034-01_C14H14O6_6H-Dibenzo[b,d]pyran-6-one, 2,3,4,4a-tetrahydro-2,3,7,9-tetrahydroxy-4a-methyl-	C14H14O6	CC12CC(O)C(O)/C=C1/C3=CC(=CC(=C3C(=O)O2)O)O	278.07903816799995	MoNA	CCMSLIB00000855075
planchol A	C14H14O6	OC1=C(C[C@](O[C@@](O2)(C)[C@]3([H])CC2=O)([H])[C@]3([H])O4)C4=CC(O)=C1	278.079038168	MoNA	CCMSLIB00000578383
11-Hydroxy-12-methoxydihydrokawain	C15H18O5	COC1=CC(=O)OC(CCC2=CC(O)=C(OC)C=C2)C1	278.115423686	HMDB	HMDB0030766
Solanolone	C15H18O5	CC1=C(O)C=C2C(=O)C(O)C3CCC(O)C(O)C3C2=C1	278.115423686	HMDB	HMDB0033262
Prolyl-Tyrosine	C14H18N2O4	OC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C1CCCN1	278.126657074	HMDB	HMDB0029029
Tyrosyl-Proline	C14H18N2O4	NC(CC1=CC=C(O)C=C1)C(=O)N1CCCC1C(O)=O	278.126657074	HMDB	HMDB0029113
2-(2-ACETOXYETHYL)-3,4-DIHYDRO-6-HYDROXY-2,5,7-TRIMETHYL-2H-1-BENZOPYRAN	C16H22O4	CC(=O)OCCC(C)(C2)Oc(c1)c(C2)c(C)c(O)c(C)1	278.151809184	MoNA	JP009936
2,5,7,8-Tetramethyl-2-(2'-carboxyethyl)-6-hydroxychroman	C16H22O4	COC(=O)CCC1CCC2=C(O1)C(C)=C(C)C(O)=C2C	278.151809188	HMDB	HMDB0246646
alpha-CEHC	C16H22O4	CC1=C(O)C(C)=C2CCC(C)(CCC(O)=O)OC2=C1C	278.151809192	HMDB	HMDB0001518
2-(2-ETHOXYETHYL)-3,4-DIHYDRO-6-HYDROXY-2,5,7,8-TETRAMETHYL-2H-1-BENZOPYRAN	C17H26O3	CCOCCC(C)(C2)Oc(c(C)1)c(C2)c(C)c(O)c(C)1	278.188194692	MoNA	JP009937
3-(3,5-Di-tert-butyl-4-hydroxyphenyl)propionic acid	C17H26O3	CC(C)(C)C1=CC(CCC(O)=O)=CC(=C1O)C(C)(C)C	278.188194697	HMDB	HMDB0245577
1-(4-Hydroxy-3-methoxyphenyl)-3-decanone	C17H26O3	CCCCCCCC(=O)CCC1=CC(OC)=C(O)C=C1	278.188194698	HMDB	HMDB0030801
(+)-N-[4'-hydroxy-(E)-cinnamoyl]-L-aspartic acid	C13H13NO6	O=C(O)CC(N=C(O)C=CC1=CC=C(O)C=C1)C(=O)O	279.07428713599995	MoNA	PM008305
N-[4'-hydroxy-(E)-cinnamoyl]-L-aspartic acid	C13H13NO6	OC(=O)CC(NC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O	279.074287153	HMDB	HMDB0029234
Koenine	C18H17NO2	CC1=C2OC(C)(C)C=CC2=C2NC3=C(C=C(O)C=C3)C2=C1	279.125928793	HMDB	HMDB0030209
Heptaphylline	C18H17NO2	CC(C)=CCC1=C2NC3=CC=CC=C3C2=CC(C=O)=C1O	279.125928793	HMDB	HMDB0030219
Murrayamine A	C18H17NO2	CC1=C2OC(C)(C)C=CC2=C2NC3=C(C=CC(O)=C3)C2=C1	279.125928793	HMDB	HMDB0038833
N-[2-(3,4-Dihydroxyphenyl)ethyl]octanamide	C16H25NO3	CCCCCCCC(=O)NCCC1=CC(O)=C(O)C=C1	279.183443669	HMDB	HMDB0255033
Vanillyl octanamide	C16H25NO3	CCCCCCCCN=C(O)C1=CC(OC)=C(O)C=C1	279.183443669	HMDB	HMDB0302471
N-[(4-Hydroxy-3-methoxyphenyl)methyl]octanamide	C16H25NO3	CCCCCCCC(=O)NCC1=CC=C(O)C(OC)=C1	279.183443671	HMDB	HMDB0036326
3,5-dibromo-2-methoxyphenol	C7H6Br2O2	BrC1=CC(Br)=CC(O)=C1OC	279.873453632	MoNA	CCMSLIB00000224054
Firefly luciferin	C11H8N2O3S2	O=C(O)C1N=C(SC1)C2=NC=3C=CC(O)=CC3S2	279.997634116	MoNA	MoNA002327
Bisphenol C	C14H10Cl2O2	OC1=CC=C(C=C1)C(=C(Cl)Cl)C1=CC=C(O)C=C1	280.005784978	HMDB	HMDB0249277
N-[(1-Chloro-4-hydroxyisoquinolin-3-YL)carbonyl]glycine	C12H9ClN2O4	OC(=O)CNC(=O)C1=C(O)C2=CC=CC=C2C(Cl)=N1	280.025084493	HMDB	HMDB0252244
D-Malic acid p-coumarate	C13H12O7	OC(=O)CC(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O	280.058302738	HMDB	HMDB0303755
3-Hydroxy-2-(4-methylbenzoyl)-4H-1-benzopyran-4-one	C17H12O4	CC1=CC=C(C=C1)C(=O)C1=C(O)C(=O)C2=CC=CC=C2O1	280.073558872	HMDB	HMDB0031969
Neodunol	C17H12O4	OC1=CC2=C(C=C1)C1COC3=C(C=C4C=COC4=C3)C1O2	280.073558872	HMDB	HMDB0033743
Gravolenic acid	C14H16O6	CC(C)(O)C1CC2=C(O)C(O)=CC(\C=C/C(O)=O)=C2O1	280.094688244	HMDB	HMDB0033884
4-(2-Aminopyrimidin-4-yl)-6-(2-aminopyrimidin-4(3H)-ylidene)cyclohexa-2,4-dien-1-one	C14H12N6O	NC1=NC=CC(=N1)C1=CC(=C(O)C=C1)C1=NC(N)=NC=C1	280.10725903	HMDB	HMDB0246687
Phenprocoumon	C18H16O3	CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2	280.109944378	HMDB	HMDB0015081
Asparenyol	C18H16O3	COC1=CC=C(OC\C=C/C#CC2=CC=C(O)C=C2)C=C1	280.109944378	HMDB	HMDB0041304
Hydroxystilbamidine	C16H16N4O	NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1	280.132411151	HMDB	HMDB0240284
Hidroxiestilbamidina	C16H16N4O	NC(=N)C1=CC=C(C=CC2=C(O)C=C(C=C2)C(N)=N)C=C1	280.132411151	HMDB	HMDB0259454
Valyltyrosine	C14H20N2O4	CC(C)[C@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	280.142307132	HMDB	HMDB0029139
Tyrosyl-Valine	C14H20N2O4	CC(C)C(N=C(O)C(N)CC1=CC=C(O)C=C1)C(O)=O	280.142307138	HMDB	HMDB0029118
Feruloyl-2-hydroxyputrescine	C14H20N2O4	COC1=CC(\C=C\C(=O)NCC(O)CCN)=CC=C1O	280.142307138	HMDB	HMDB0033465
7-(4-Hydroxyphenyl)-1-phenyl-4-hepten-3-one	C19H20O2	OC1=CC=C(CC\C=C\C(=O)CCC2=CC=CC=C2)C=C1	280.146329884	HMDB	HMDB0033295
4-O-Methylhonokiol	C19H20O2	COC1=CC=C(C=C1CC=C)C1=CC(CC=C)=CC=C1O	280.146329884	HMDB	HMDB0246556
Feruloylcholine	[C15H22NO4]+	O=C(OCC[N+](C)(C)C)C=CC1=CC=C(O)C(OC)=C1	280.1543346040908	MoNA	PM008038
Feruloylcholine	C15H22NO4	COC1=C(O)C=CC(\C=C\C(=O)OCC[N+](C)(C)C)=C1	280.154883197	HMDB	HMDB0032800
8-Hydroxymianserin	C18H20N2O	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC(O)=C1	280.157563272	HMDB	HMDB0247442
4-Hydroxyphenylacetylglutamic acid	C13H15NO6	OC(=O)CC[C@H](NC(=O)CC1=CC=C(O)C=C1)C(O)=O	281.089937207	HMDB	HMDB0006061
Juzirine	C17H15NO3	COC1=C(O)C=C2C(CC3=CC=C(O)C=C3)=NC=CC2=C1	281.105193351	HMDB	HMDB0033954
L-3-(3-Hydroxy-4-pivaloyloxyphenyl)alanine	C14H19NO5	CC(C)(C)C(=O)OC1=C(O)C=C(CC(N)C(O)=O)C=C1	281.126322716	HMDB	HMDB0255476
N-methylasimilobine	C18H19NO2	[H][C@@]12C3=C(C(C=CC=C4)=C4C2)C(OC)=C(O)C=C3CCN1C	281.14157884800005	MoNA	CCMSLIB00005436058
Apocodeine	C18H19NO2	COC1=C(O)C2=C(CC3N(C)CCC4=CC=CC2=C34)C=C1	281.141578856	HMDB	HMDB0248521
Isoapocodeine	C18H19NO2	COC1=C(O)C=CC2=C1C1=C3C(C2)N(C)CCC3=CC=C1	281.141578856	HMDB	HMDB0253601
Floribundine	C18H19NO2	COC1=C(O)C=C2CCN(C)C3CC4=CC=CC=C4C1=C23	281.141578857	HMDB	HMDB0030312
(E)-2-Hydroxy-N-desmethyldoxepin	C18H19NO2	CNCC\C=C1/C2=C(COC3=C1C=C(O)C=C3)C=CC=C2	281.141578857	HMDB	HMDB0060699
MMV676445	C17H19N3O	OC=1C=CC=CC1NCC2=NC=3C=CC=CC3N2CCC	281.152812228	MoNA	MoNA001326
8-Hydroxy Mirtazapine	C17H19N3O	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC(=CN=C42)O	281.152812228	MoNA	EQ371209
8-OH-Mirtazapine	C17H19N3O	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC(O)=CN=C21	281.152812228	MoNA	AU155511
Phentolamine	C17H19N3O	CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1	281.152812245	HMDB	HMDB0014830
8-hydroxymirtazapine	C17H19N3O	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC(O)=CN=C21	281.152812245	HMDB	HMDB0060957
4-Hydroxy-5-(2,3,4,5,6-pentafluorophenyl)-1,3-dihydroimidazole-2-thione	C9H3F5N2OS	OC1=C(NC(=S)N1)C1=C(F)C(F)=C(F)C(F)=C1F	281.988624714	HMDB	HMDB0260278
Bikojic acid	C12H10O8	OCC1=CC(=O)C(O)=C(O1)C1=C(O)C(=O)C=C(CO)O1	282.037567296	HMDB	HMDB0034034
2-O-Caffeoyltartronic acid	C12H10O8	OC(=O)C(OC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O	282.037567296	HMDB	HMDB0040869
6-CARBOXYFLAVONOL	C16H10O5	OC(=O)c(c3)cc(C(=O)1)c(c3)OC(c(c2)cccc2)=C(O)1	282.05282342	MoNA	JP000671
Damnacanthal	C16H10O5	COC1=C(C=O)C(O)=CC2=C1C(=O)C1=CC=CC=C1C2=O	282.052823422	HMDB	HMDB0250841
3-O-Methylcoumestrol	C16H10O5	COC1=CC2=C(C=C1)C1=C(C3=C(O1)C=C(O)C=C3)C(=O)O2	282.05282343	HMDB	HMDB0029584
9-O-Methylcoumestrol	C16H10O5	COC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2	282.05282343	HMDB	HMDB0033588
Cochliophilin A	C16H10O5	OC1=C2C(=O)C=C(OC2=CC2=C1OCO2)C1=CC=CC=C1	282.05282343	HMDB	HMDB0034445
Pseudobaptigenin	C16H10O5	OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC2=C(OCO2)C=C1	282.05282343	HMDB	HMDB0036616
4-CHLORO-2-(2-HYDROXYPHENYL)-5-PHENYLPYRIMIDINE	C16H11ClN2O	Oc(c3)c(ccc3)c(n2)nc(Cl)c(c2)c(c1)cccc1	282.055990652	MoNA	JP007916
5-Hydroxy-4-methoxy-6-canthinone 3-N-oxide	C15H10N2O4	COC1=C(O)C(=O)N2C3=CC=CC=C3C3=C2C1=N(=O)C=C3	282.064056818	HMDB	HMDB0040794
Feruloyl Lactate	C13H14O7	COC1=CC=C(\C=C\C(=O)OCC(O)C(O)=O)C=C1O	282.073952788	MoNA	PR309326
NCGC00381179-01_C17H14O4_	C17H14O4	OC1=CC=C(C=C1)C/2OC(=O)C(=C2O)/CC3=CC=CC=C3	282.089208928	MoNA	CCMSLIB00000851241
